,from_territory_id,to_territory_id,n_people
342,9,45.0,1.0
343,9,47.0,1.0
344,9,48.0,1.0
345,9,49.0,1.0
346,9,50.0,2.0
347,9,51.0,2.0
348,9,52.0,1.0
349,9,53.0,1.0
350,9,55.0,1.0
351,9,58.0,1.0
352,9,59.0,1.0
353,9,60.0,2.0
354,9,61.0,1.0
355,9,63.0,1.0
356,9,64.0,1.0
357,9,69.0,1.0
358,9,70.0,1.0
359,9,71.0,1.0
360,9,73.0,6.0
361,9,76.0,1.0
362,9,77.0,1.0
363,9,78.0,1.0
364,9,79.0,1.0
365,9,80.0,1.0
366,9,82.0,2.0
367,9,84.0,1.0
368,9,91.0,1.0
369,9,96.0,1.0
370,9,103.0,1.0
371,9,109.0,1.0
372,9,111.0,2.0
373,9,113.0,1.0
374,9,115.0,1.0
375,9,117.0,1.0
376,9,119.0,1.0
377,9,126.0,1.0
378,9,128.0,1.0
379,9,130.0,1.0
380,9,135.0,2.0
381,9,136.0,3.0
382,9,149.0,1.0
383,9,157.0,1.0
384,9,158.0,2.0
385,9,161.0,1.0
386,9,169.0,1.0
387,9,173.0,1.0
388,9,180.0,2.0
389,9,185.0,1.0
390,9,186.0,4.0
391,9,200.0,1.0
392,9,0.0,151.0
393,11,3.0,1.0
394,11,4.0,1.0
395,11,5.0,3.0
396,11,6.0,1.0
397,11,7.0,2.0
398,11,9.0,1.0
399,11,12.0,1.0
400,11,14.0,1.0
401,11,15.0,1.0
402,11,16.0,1.0
403,11,17.0,1.0
404,11,19.0,1.0
405,11,26.0,1.0
406,11,29.0,4.0
407,11,35.0,12.0
408,11,36.0,6.0
409,11,37.0,1.0
410,11,39.0,21.0
411,11,40.0,1.0
412,11,41.0,1.0
413,11,42.0,4.0
414,11,44.0,4.0
415,11,45.0,1.0
416,11,46.0,1.0
417,11,47.0,2.0
418,11,48.0,1.0
419,11,49.0,1.0
420,11,50.0,2.0
421,11,51.0,2.0
422,11,52.0,1.0
423,11,53.0,1.0
424,11,55.0,1.0
425,11,58.0,1.0
426,11,59.0,1.0
427,11,60.0,3.0
428,11,61.0,1.0
429,11,63.0,1.0
430,11,64.0,1.0
431,11,66.0,1.0
432,11,69.0,1.0
433,11,70.0,2.0
434,11,71.0,1.0
435,11,73.0,8.0
436,11,74.0,1.0
437,11,75.0,1.0
438,11,76.0,1.0
439,11,77.0,1.0
440,11,78.0,1.0
441,11,79.0,1.0
442,11,80.0,1.0
443,11,81.0,1.0
444,11,82.0,2.0
445,11,83.0,1.0
446,11,84.0,1.0
447,11,91.0,1.0
448,11,96.0,1.0
449,11,103.0,1.0
450,11,109.0,1.0
451,11,111.0,3.0
452,11,113.0,1.0
453,11,114.0,1.0
454,11,115.0,1.0
455,11,117.0,2.0
456,11,119.0,1.0
457,11,123.0,1.0
458,11,125.0,1.0
459,11,126.0,1.0
460,11,128.0,1.0
461,11,130.0,1.0
462,11,132.0,1.0
463,11,135.0,3.0
464,11,136.0,4.0
465,11,149.0,1.0
466,11,157.0,1.0
467,11,158.0,2.0
468,11,161.0,1.0
469,11,169.0,2.0
470,11,170.0,1.0
471,11,173.0,1.0
472,11,180.0,3.0
473,11,185.0,1.0
474,11,186.0,6.0
475,11,192.0,1.0
476,11,197.0,1.0
477,11,200.0,2.0
478,11,0.0,265.0
479,12,3.0,1.0
480,12,4.0,1.0
481,12,5.0,2.0
482,12,6.0,1.0
483,12,7.0,1.0
484,12,9.0,1.0
485,12,11.0,1.0
486,12,14.0,1.0
487,12,15.0,1.0
488,12,16.0,1.0
489,12,17.0,1.0
490,12,19.0,1.0
491,12,29.0,3.0
492,12,35.0,9.0
493,12,36.0,4.0
494,12,37.0,1.0
495,12,39.0,16.0
496,12,40.0,1.0
497,12,41.0,1.0
498,12,42.0,3.0
499,12,44.0,3.0
500,12,45.0,1.0
501,12,47.0,1.0
502,12,48.0,1.0
503,12,49.0,1.0
504,12,50.0,2.0
505,12,51.0,2.0
506,12,52.0,1.0
507,12,53.0,1.0
508,12,55.0,1.0
509,12,58.0,1.0
510,12,59.0,1.0
511,12,60.0,2.0
512,12,61.0,1.0
513,12,63.0,1.0
514,12,64.0,1.0
515,12,69.0,1.0
516,12,70.0,1.0
517,12,71.0,1.0
518,12,73.0,6.0
519,12,76.0,1.0
520,12,77.0,1.0
521,12,78.0,1.0
522,12,79.0,1.0
523,12,80.0,1.0
524,12,82.0,2.0
525,12,84.0,1.0
526,12,91.0,1.0
527,12,96.0,1.0
528,12,103.0,1.0
529,12,109.0,1.0
530,12,111.0,2.0
531,12,113.0,1.0
532,12,115.0,1.0
533,12,117.0,1.0
534,12,119.0,1.0
535,12,126.0,1.0
536,12,128.0,1.0
537,12,130.0,1.0
538,12,135.0,2.0
539,12,136.0,3.0
540,12,149.0,1.0
541,12,157.0,1.0
542,12,158.0,2.0
543,12,161.0,1.0
544,12,169.0,1.0
545,12,173.0,1.0
546,12,180.0,2.0
547,12,185.0,1.0
548,12,186.0,5.0
549,12,200.0,1.0
550,12,0.0,253.0
551,13,35.0,2.0
552,13,36.0,1.0
553,13,39.0,3.0
554,13,44.0,1.0
555,13,73.0,1.0
556,13,186.0,1.0
557,13,0.0,30.0
558,14,5.0,1.0
559,14,7.0,1.0
560,14,11.0,1.0
561,14,29.0,1.0
562,14,35.0,4.0
563,14,36.0,2.0
564,14,39.0,7.0
565,14,42.0,1.0
566,14,44.0,1.0
567,14,50.0,1.0
568,14,51.0,1.0
569,14,60.0,1.0
570,14,70.0,1.0
571,14,73.0,3.0
572,14,82.0,1.0
573,14,111.0,1.0
574,14,117.0,1.0
575,14,135.0,1.0
576,14,136.0,1.0
577,14,158.0,1.0
578,14,169.0,1.0
579,14,180.0,1.0
580,14,186.0,2.0
581,14,200.0,1.0
582,14,0.0,124.0
583,15,3.0,1.0
584,15,4.0,1.0
585,15,5.0,2.0
586,15,6.0,1.0
587,15,7.0,2.0
588,15,9.0,1.0
589,15,11.0,1.0
590,15,12.0,1.0
591,15,14.0,1.0
592,15,16.0,1.0
593,15,17.0,1.0
594,15,19.0,1.0
595,15,29.0,3.0
596,15,35.0,10.0
597,15,36.0,5.0
598,15,37.0,1.0
599,15,39.0,17.0
600,15,40.0,1.0
601,15,41.0,1.0
602,15,42.0,3.0
603,15,44.0,4.0
604,15,45.0,1.0
605,15,47.0,1.0
606,15,48.0,1.0
607,15,49.0,1.0
608,15,50.0,2.0
609,15,51.0,2.0
610,15,52.0,1.0
611,15,53.0,1.0
612,15,55.0,1.0
613,15,58.0,1.0
614,15,59.0,1.0
615,15,60.0,3.0
616,15,61.0,1.0
617,15,63.0,1.0
618,15,64.0,1.0
619,15,69.0,1.0
620,15,70.0,1.0
621,15,71.0,1.0
622,15,73.0,6.0
623,15,74.0,1.0
624,15,75.0,1.0
625,15,76.0,1.0
626,15,77.0,1.0
627,15,78.0,1.0
628,15,79.0,1.0
629,15,80.0,1.0
630,15,82.0,2.0
631,15,84.0,1.0
632,15,91.0,1.0
633,15,96.0,1.0
634,15,103.0,1.0
635,15,109.0,1.0
636,15,111.0,2.0
637,15,113.0,1.0
638,15,114.0,1.0
639,15,115.0,1.0
640,15,117.0,2.0
641,15,119.0,1.0
642,15,123.0,1.0
643,15,126.0,1.0
644,15,128.0,1.0
645,15,130.0,1.0
646,15,135.0,3.0
647,15,136.0,3.0
648,15,149.0,1.0
649,15,157.0,1.0
650,15,158.0,2.0
651,15,161.0,1.0
652,15,169.0,2.0
653,15,173.0,1.0
654,15,180.0,3.0
655,15,185.0,1.0
656,15,186.0,5.0
657,15,192.0,1.0
658,15,200.0,1.0
659,15,0.0,346.0
660,16,3.0,1.0
661,16,4.0,1.0
662,16,5.0,2.0
663,16,6.0,1.0
664,16,7.0,2.0
665,16,9.0,1.0
666,16,11.0,1.0
667,16,12.0,1.0
668,16,14.0,1.0
669,16,15.0,1.0
670,16,17.0,1.0
671,16,19.0,1.0
672,16,29.0,3.0
673,16,35.0,10.0
674,16,36.0,5.0
675,16,37.0,1.0
676,16,39.0,18.0
677,16,40.0,1.0
678,16,41.0,1.0
679,16,42.0,3.0
680,16,44.0,4.0
681,16,45.0,1.0
682,16,47.0,1.0
683,16,48.0,1.0
684,16,49.0,1.0
685,16,50.0,2.0
686,16,51.0,2.0
687,16,52.0,1.0
688,16,53.0,1.0
689,16,55.0,1.0
690,16,58.0,1.0
691,16,59.0,1.0
692,16,60.0,3.0
693,16,61.0,1.0
694,16,63.0,1.0
695,16,64.0,1.0
696,16,69.0,1.0
697,16,70.0,1.0
698,16,71.0,1.0
699,16,73.0,7.0
700,16,74.0,1.0
701,16,75.0,1.0
702,16,76.0,1.0
703,16,77.0,1.0
704,16,78.0,1.0
705,16,79.0,1.0
706,16,80.0,1.0
707,16,82.0,2.0
708,16,84.0,1.0
709,16,91.0,1.0
710,16,96.0,1.0
711,16,103.0,1.0
712,16,109.0,1.0
713,16,111.0,2.0
714,16,113.0,1.0
715,16,114.0,1.0
716,16,115.0,1.0
717,16,117.0,2.0
718,16,119.0,1.0
719,16,123.0,1.0
720,16,126.0,1.0
721,16,128.0,1.0
722,16,130.0,1.0
723,16,135.0,3.0
724,16,136.0,3.0
725,16,149.0,1.0
726,16,157.0,1.0
727,16,158.0,2.0
728,16,161.0,1.0
729,16,169.0,2.0
730,16,173.0,1.0
731,16,180.0,3.0
732,16,185.0,1.0
733,16,186.0,5.0
734,16,192.0,1.0
735,16,200.0,1.0
736,16,0.0,260.0
737,17,5.0,1.0
738,17,6.0,1.0
739,17,7.0,1.0
740,17,9.0,1.0
741,17,11.0,1.0
742,17,12.0,1.0
743,17,15.0,1.0
744,17,16.0,1.0
745,17,19.0,1.0
746,17,29.0,2.0
747,17,35.0,6.0
748,17,36.0,3.0
749,17,39.0,11.0
750,17,42.0,2.0
751,17,44.0,2.0
752,17,47.0,1.0
753,17,48.0,1.0
754,17,50.0,1.0
755,17,51.0,1.0
756,17,58.0,1.0
757,17,59.0,1.0
758,17,60.0,2.0
759,17,64.0,1.0
760,17,69.0,1.0
761,17,70.0,1.0
762,17,73.0,4.0
763,17,77.0,1.0
764,17,78.0,1.0
765,17,79.0,1.0
766,17,80.0,1.0
767,17,82.0,1.0
768,17,84.0,1.0
769,17,91.0,1.0
770,17,109.0,1.0
771,17,111.0,1.0
772,17,117.0,1.0
773,17,126.0,1.0
774,17,135.0,2.0
775,17,136.0,2.0
776,17,149.0,1.0
777,17,158.0,1.0
778,17,169.0,1.0
779,17,180.0,2.0
780,17,186.0,3.0
781,17,200.0,1.0
782,17,0.0,216.0
783,19,3.0,1.0
784,19,5.0,2.0
785,19,6.0,1.0
786,19,7.0,1.0
787,19,9.0,1.0
788,19,11.0,1.0
789,19,12.0,1.0
790,19,14.0,1.0
791,19,15.0,1.0
792,19,16.0,1.0
793,19,17.0,1.0
794,19,29.0,2.0
795,19,35.0,8.0
796,19,36.0,4.0
797,19,37.0,1.0
798,19,39.0,14.0
799,19,40.0,1.0
800,19,41.0,1.0
801,19,42.0,2.0
802,19,44.0,3.0
803,19,47.0,1.0
804,19,48.0,1.0
805,19,49.0,1.0
806,19,50.0,1.0
807,19,51.0,1.0
808,19,55.0,1.0
809,19,58.0,1.0
810,19,59.0,1.0
811,19,60.0,2.0
812,19,61.0,1.0
813,19,64.0,1.0
814,19,69.0,1.0
815,19,70.0,1.0
816,19,71.0,1.0
817,19,73.0,5.0
818,19,76.0,1.0
819,19,77.0,1.0
820,19,78.0,1.0
821,19,79.0,1.0
822,19,80.0,1.0
823,19,82.0,1.0
824,19,84.0,1.0
825,19,91.0,1.0
826,19,103.0,1.0
827,19,109.0,1.0
828,19,111.0,2.0
829,19,113.0,1.0
830,19,117.0,1.0
831,19,126.0,1.0
832,19,128.0,1.0
833,19,135.0,2.0
834,19,136.0,2.0
835,19,149.0,1.0
836,19,157.0,1.0
837,19,158.0,1.0
838,19,161.0,1.0
839,19,169.0,1.0
840,19,173.0,1.0
841,19,180.0,2.0
842,19,185.0,1.0
843,19,186.0,4.0
844,19,200.0,1.0
845,19,0.0,152.0
846,20,35.0,1.0
847,20,36.0,1.0
848,20,39.0,3.0
849,20,44.0,1.0
850,20,73.0,1.0
851,20,186.0,1.0
852,20,0.0,27.0
853,21,29.0,1.0
854,21,35.0,2.0
855,21,36.0,1.0
856,21,39.0,3.0
857,21,42.0,1.0
858,21,44.0,1.0
859,21,60.0,1.0
860,21,73.0,1.0
861,21,135.0,1.0
862,21,136.0,1.0
863,21,180.0,1.0
864,21,186.0,1.0
865,21,0.0,49.0
866,22,29.0,1.0
867,22,35.0,2.0
868,22,36.0,1.0
869,22,39.0,3.0
870,22,42.0,1.0
871,22,44.0,1.0
872,22,73.0,1.0
873,22,136.0,1.0
874,22,186.0,1.0
875,22,0.0,24.0
876,23,35.0,1.0
877,23,39.0,2.0
878,23,73.0,1.0
879,23,0.0,5.0
880,24,5.0,1.0
881,24,7.0,1.0
882,24,11.0,1.0
883,24,29.0,1.0
884,24,35.0,4.0
885,24,36.0,2.0
886,24,39.0,7.0
887,24,42.0,1.0
888,24,44.0,1.0
889,24,50.0,1.0
890,24,51.0,1.0
891,24,60.0,1.0
892,24,73.0,2.0
893,24,82.0,1.0
894,24,111.0,1.0
895,24,117.0,1.0
896,24,135.0,1.0
897,24,136.0,1.0
898,24,158.0,1.0
899,24,169.0,1.0
900,24,180.0,1.0
901,24,186.0,2.0
902,24,200.0,1.0
903,24,0.0,120.0
904,25,35.0,1.0
905,25,36.0,1.0
906,25,39.0,2.0
907,25,73.0,1.0
908,25,186.0,1.0
909,25,0.0,38.0
910,26,5.0,1.0
911,26,7.0,1.0
912,26,11.0,1.0
913,26,29.0,1.0
914,26,35.0,4.0
915,26,36.0,2.0
916,26,39.0,7.0
917,26,42.0,1.0
918,26,44.0,1.0
919,26,50.0,1.0
920,26,51.0,1.0
921,26,60.0,1.0
922,26,70.0,1.0
923,26,73.0,3.0
924,26,82.0,1.0
925,26,111.0,1.0
926,26,117.0,1.0
927,26,135.0,1.0
928,26,136.0,1.0
929,26,158.0,1.0
930,26,169.0,1.0
931,26,180.0,1.0
932,26,186.0,2.0
933,26,200.0,1.0
934,26,0.0,107.0
935,27,35.0,1.0
936,27,36.0,1.0
937,27,39.0,2.0
938,27,73.0,1.0
939,27,186.0,1.0
940,27,0.0,21.0
941,28,5.0,1.0
942,28,29.0,1.0
943,28,35.0,3.0
944,28,36.0,1.0
945,28,39.0,5.0
946,28,42.0,1.0
947,28,44.0,1.0
948,28,60.0,1.0
949,28,73.0,2.0
950,28,111.0,1.0
951,28,135.0,1.0
952,28,136.0,1.0
953,28,180.0,1.0
954,28,186.0,1.0
955,28,0.0,30.0
956,29,3.0,1.0
957,29,4.0,1.0
958,29,5.0,5.0
959,29,6.0,3.0
960,29,7.0,3.0
961,29,8.0,1.0
962,29,9.0,2.0
963,29,11.0,3.0
964,29,12.0,2.0
965,29,14.0,1.0
966,29,15.0,2.0
967,29,16.0,2.0
968,29,17.0,2.0
969,29,19.0,2.0
970,29,21.0,1.0
971,29,24.0,1.0
972,29,26.0,1.0
973,29,33.0,1.0
974,29,35.0,21.0
975,29,36.0,10.0
976,29,37.0,2.0
977,29,38.0,1.0
978,29,39.0,37.0
979,29,40.0,2.0
980,29,41.0,1.0
981,29,42.0,6.0
982,29,44.0,8.0
983,29,45.0,1.0
984,29,46.0,1.0
985,29,47.0,3.0
986,29,48.0,2.0
987,29,49.0,2.0
988,29,50.0,4.0
989,29,51.0,4.0
990,29,52.0,1.0
991,29,53.0,1.0
992,29,55.0,1.0
993,29,56.0,1.0
994,29,58.0,2.0
995,29,59.0,2.0
996,29,60.0,6.0
997,29,61.0,2.0
998,29,62.0,1.0
999,29,63.0,1.0
1000,29,64.0,2.0
1001,29,65.0,1.0
1002,29,66.0,1.0
1003,29,68.0,1.0
1004,29,69.0,3.0
1005,29,70.0,3.0
1006,29,71.0,2.0
1007,29,72.0,1.0
1008,29,73.0,14.0
1009,29,74.0,1.0
1010,29,75.0,1.0
1011,29,76.0,2.0
1012,29,77.0,2.0
1013,29,78.0,2.0
1014,29,79.0,2.0
1015,29,80.0,2.0
1016,29,81.0,1.0
1017,29,82.0,4.0
1018,29,83.0,1.0
1019,29,84.0,2.0
1020,29,91.0,2.0
1021,29,96.0,1.0
1022,29,103.0,2.0
1023,29,105.0,1.0
1024,29,107.0,1.0
1025,29,109.0,2.0
1026,29,110.0,1.0
1027,29,111.0,5.0
1028,29,112.0,1.0
1029,29,113.0,2.0
1030,29,114.0,1.0
1031,29,115.0,1.0
1032,29,117.0,3.0
1033,29,118.0,1.0
1034,29,119.0,1.0
1035,29,120.0,1.0
1036,29,121.0,1.0
1037,29,123.0,1.0
1038,29,124.0,1.0
1039,29,125.0,1.0
1040,29,126.0,2.0
1041,29,127.0,1.0
1042,29,128.0,1.0
1043,29,129.0,1.0
1044,29,130.0,1.0
1045,29,131.0,1.0
1046,29,132.0,1.0
1047,29,133.0,1.0
1048,29,134.0,1.0
1049,29,135.0,6.0
1050,29,136.0,6.0
1051,29,146.0,1.0
1052,29,147.0,1.0
1053,29,149.0,2.0
1054,29,157.0,1.0
1055,29,158.0,4.0
1056,29,161.0,2.0
1057,29,167.0,1.0
1058,29,169.0,3.0
1059,29,170.0,1.0
1060,29,171.0,1.0
1061,29,173.0,2.0
1062,29,180.0,6.0
1063,29,185.0,2.0
1064,29,186.0,11.0
1065,29,187.0,1.0
1066,29,190.0,1.0
1067,29,192.0,1.0
1068,29,194.0,1.0
1069,29,196.0,1.0
1070,29,197.0,1.0
1071,29,199.0,1.0
1072,29,200.0,3.0
1073,29,202.0,1.0
1074,29,0.0,636.0
1075,30,29.0,1.0
1076,30,35.0,2.0
1077,30,36.0,1.0
1078,30,39.0,4.0
1079,30,42.0,1.0
1080,30,44.0,1.0
1081,30,60.0,1.0
1082,30,73.0,1.0
1083,30,135.0,1.0
1084,30,136.0,1.0
1085,30,180.0,1.0
1086,30,186.0,1.0
1087,30,0.0,29.0
1088,31,29.0,1.0
1089,31,35.0,2.0
1090,31,36.0,1.0
1091,31,39.0,4.0
1092,31,42.0,1.0
1093,31,44.0,1.0
1094,31,60.0,1.0
1095,31,73.0,1.0
1096,31,135.0,1.0
1097,31,136.0,1.0
1098,31,180.0,1.0
1099,31,186.0,1.0
1100,31,0.0,39.0
1101,32,35.0,1.0
1102,32,36.0,1.0
1103,32,39.0,2.0
1104,32,44.0,1.0
1105,32,73.0,1.0
1106,32,186.0,1.0
1107,32,0.0,42.0
1108,33,5.0,1.0
1109,33,29.0,1.0
1110,33,35.0,3.0
1111,33,36.0,1.0
1112,33,39.0,5.0
1113,33,42.0,1.0
1114,33,44.0,1.0
1115,33,50.0,1.0
1116,33,60.0,1.0
1117,33,73.0,2.0
1118,33,82.0,1.0
1119,33,111.0,1.0
1120,33,135.0,1.0
1121,33,136.0,1.0
1122,33,158.0,1.0
1123,33,180.0,1.0
1124,33,186.0,1.0
1125,33,0.0,35.0
1126,35,3.0,4.0
1127,35,4.0,3.0
1128,35,5.0,12.0
1129,35,6.0,7.0
1130,35,7.0,9.0
1131,35,8.0,1.0
1132,35,9.0,5.0
1133,35,11.0,7.0
1134,35,12.0,6.0
1135,35,13.0,1.0
1136,35,14.0,4.0
1137,35,15.0,6.0
1138,35,16.0,6.0
1139,35,17.0,5.0
1140,35,19.0,6.0
1141,35,20.0,1.0
1142,35,21.0,2.0
1143,35,22.0,1.0
1144,35,24.0,2.0
1145,35,25.0,1.0
1146,35,26.0,2.0
1147,35,27.0,1.0
1148,35,28.0,1.0
1149,35,29.0,16.0
